UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U4776,Mail,2025-05-19 04:38:34,10.150.71.83,CRM,Chrome,macOS,İK,Stajyer
U4776,SMS,2025-05-05 15:53:35,10.120.127.95,CRM,Chrome,Windows 10,İK,Stajyer
U4777,Mail,2025-05-13 05:39:11,172.22.164.251,HR System,Edge,Linux,Bilgi İşlem,Uzman
U4777,SMS,2025-05-18 14:39:42,192.168.168.60,CRM,Firefox,Windows 10,Bilgi İşlem,Uzman
U4777,Mail,2025-05-10 17:35:28,192.168.168.60,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4778,OTP,2025-05-11 13:37:16,192.168.16.162,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4778,OTP,2025-05-02 17:43:11,192.168.16.162,HR System,Safari,Windows 10,Bilgi İşlem,Yönetici
U4778,SMS,2025-05-02 14:56:44,192.168.16.162,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4779,SMS,2025-05-25 17:34:48,192.168.184.101,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4779,SMS,2025-05-05 14:45:41,192.168.184.101,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4779,SMS,2025-05-02 14:31:00,192.168.184.101,HR System,Edge,Windows 10,Bilgi İşlem,Uzman
U4780,Mail,2025-05-13 08:18:58,172.22.82.80,HR System,Firefox,macOS,Finans,Uzman
U4780,OTP,2025-05-14 19:39:27,172.22.95.60,HR System,Chrome,macOS,Finans,Uzman
U4780,OTP,2025-05-01 14:16:10,172.22.82.80,HR System,Chrome,macOS,Finans,Uzman
U4781,SMS,2025-05-01 13:34:57,192.168.212.45,HR System,Firefox,Linux,İK,Stajyer
U4781,SMS,2025-05-26 11:50:32,192.168.212.45,HR System,Chrome,macOS,İK,Stajyer
U4781,OTP,2025-05-13 13:16:51,192.168.212.45,CRM,Edge,Windows 10,İK,Stajyer
U4782,SMS,2025-05-13 12:03:06,192.168.28.15,HR System,Chrome,Windows 10,İK,Yönetici
U4782,SMS,2025-05-28 18:27:10,192.168.28.15,CRM,Chrome,Windows 10,İK,Yönetici
U4782,SMS,2025-05-16 15:27:56,192.168.28.15,HR System,Chrome,Windows 10,İK,Yönetici
U4783,SMS,2025-05-03 06:01:06,172.17.105.131,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4783,OTP,2025-05-17 13:58:54,10.125.126.224,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4783,Mail,2025-05-25 14:03:00,10.125.126.224,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4784,OTP,2025-05-07 15:35:08,10.48.66.51,CRM,Chrome,macOS,İK,Stajyer
U4784,OTP,2025-05-26 13:28:59,10.48.66.51,HR System,Chrome,Linux,İK,Stajyer
U4784,SMS,2025-05-28 14:50:16,10.48.66.51,HR System,Chrome,macOS,İK,Stajyer
U4785,OTP,2025-05-08 11:33:16,192.168.152.137,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4785,OTP,2025-05-28 17:46:24,192.168.152.137,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4785,Mail,2025-05-09 21:10:23,172.16.69.161,CRM,Edge,Windows 10,Satış,Takım Lideri
U4786,SMS,2025-05-09 16:20:56,172.28.45.160,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4786,SMS,2025-05-21 14:16:19,172.28.45.160,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4786,SMS,2025-05-03 03:54:56,172.26.210.17,CRM,Firefox,Windows 10,Bilgi İşlem,Uzman
U4787,OTP,2025-05-24 16:39:48,172.17.251.238,HR System,Firefox,Windows 10,İK,Yönetici
U4787,SMS,2025-05-25 09:28:28,172.17.251.238,CRM,Chrome,Windows 10,İK,Yönetici
U4787,SMS,2025-05-06 18:43:47,172.17.251.238,CRM,Chrome,macOS,İK,Yönetici
U4788,OTP,2025-05-12 09:57:30,10.236.175.5,CRM,Edge,Windows 10,İK,Uzman
U4788,SMS,2025-05-27 23:24:15,172.29.217.32,HR System,Edge,Linux,İK,Uzman
U4788,SMS,2025-05-13 18:12:02,10.236.175.5,CRM,Chrome,Windows 10,İK,Uzman
U4789,OTP,2025-05-11 17:57:14,172.31.28.39,HR System,Chrome,macOS,Satış,Yönetici
U4789,SMS,2025-05-17 18:47:06,172.31.28.39,HR System,Chrome,Windows 10,Satış,Yönetici
U4789,SMS,2025-05-27 16:57:04,172.31.28.39,CRM,Chrome,Windows 10,Satış,Yönetici
U4790,SMS,2025-05-27 12:27:03,192.168.97.46,HR System,Firefox,Windows 10,Finans,Yönetici
U4790,OTP,2025-05-23 17:13:28,192.168.97.46,CRM,Chrome,Windows 10,Finans,Yönetici
U4790,SMS,2025-05-21 18:20:15,192.168.97.46,CRM,Chrome,Linux,Finans,Yönetici
U4791,Mail,2025-05-14 17:36:37,172.25.119.90,CRM,Edge,macOS,Finans,Stajyer
U4791,SMS,2025-05-11 17:03:19,172.25.119.90,CRM,Edge,Windows 10,Finans,Stajyer
U4791,SMS,2025-05-09 15:43:08,172.25.119.90,CRM,Edge,macOS,Finans,Stajyer
U4792,OTP,2025-05-07 10:17:08,172.22.68.242,CRM,Chrome,Windows 10,İK,Yönetici
U4792,SMS,2025-05-26 11:15:36,172.22.68.242,CRM,Safari,Windows 10,İK,Yönetici
U4792,SMS,2025-05-27 15:01:25,172.22.68.242,CRM,Safari,Windows 10,İK,Yönetici
U4793,OTP,2025-05-02 10:09:07,10.187.124.241,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4793,SMS,2025-05-23 08:01:04,10.187.124.241,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4793,SMS,2025-05-21 08:32:53,10.187.124.241,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4794,SMS,2025-05-26 11:23:24,192.168.112.188,CRM,Safari,Windows 10,Bilgi İşlem,Yönetici
U4794,SMS,2025-05-11 16:18:59,192.168.112.188,CRM,Chrome,macOS,Bilgi İşlem,Yönetici
U4794,OTP,2025-05-26 15:17:26,192.168.112.188,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4795,OTP,2025-05-24 08:00:12,172.27.103.186,CRM,Chrome,macOS,Finans,Takım Lideri
U4795,OTP,2025-05-27 10:00:23,172.27.103.186,HR System,Safari,Windows 10,Finans,Takım Lideri
U4795,SMS,2025-05-11 15:53:04,172.27.103.186,CRM,Chrome,Linux,Finans,Takım Lideri
U4796,Mail,2025-05-01 12:05:04,10.114.47.229,HR System,Safari,Windows 10,İK,Stajyer
U4796,OTP,2025-05-23 09:45:05,10.114.47.229,CRM,Safari,Windows 10,İK,Stajyer
U4796,SMS,2025-05-04 15:34:20,10.114.47.229,HR System,Firefox,Windows 10,İK,Stajyer
U4797,SMS,2025-05-14 16:48:12,172.26.78.232,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4797,SMS,2025-05-19 16:46:36,172.26.78.232,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4797,SMS,2025-05-18 08:33:14,172.26.78.232,CRM,Chrome,Linux,Bilgi İşlem,Yönetici
U4798,SMS,2025-05-26 13:01:23,10.0.52.67,CRM,Chrome,macOS,İK,Takım Lideri
U4798,SMS,2025-05-13 17:29:57,10.0.52.67,CRM,Chrome,Linux,İK,Takım Lideri
U4798,OTP,2025-05-23 10:27:56,10.0.52.67,HR System,Chrome,Linux,İK,Takım Lideri
U4799,SMS,2025-05-18 00:19:05,10.83.98.189,HR System,Firefox,Windows 10,Satış,Stajyer
U4799,SMS,2025-05-17 15:23:21,172.25.42.35,CRM,Chrome,Windows 10,Satış,Stajyer
U4799,SMS,2025-05-05 09:42:47,172.25.42.35,HR System,Firefox,macOS,Satış,Stajyer
U4800,SMS,2025-05-23 12:05:38,192.168.188.144,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4800,Mail,2025-05-11 02:38:30,192.168.77.127,CRM,Safari,Windows 10,Bilgi İşlem,Uzman
U4800,SMS,2025-05-12 12:46:46,192.168.188.144,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4801,SMS,2025-05-02 15:53:53,192.168.207.107,CRM,Chrome,Windows 10,Finans,Yönetici
U4801,SMS,2025-05-12 10:54:55,192.168.207.107,CRM,Firefox,Windows 10,Finans,Yönetici
U4801,SMS,2025-05-13 08:04:40,192.168.207.107,HR System,Chrome,Linux,Finans,Yönetici
U4802,OTP,2025-05-09 11:52:08,172.20.8.0,HR System,Safari,Windows 10,İK,Uzman
U4802,OTP,2025-05-24 16:39:20,172.20.8.0,HR System,Chrome,Windows 10,İK,Uzman
U4802,SMS,2025-05-27 16:41:58,172.20.8.0,CRM,Firefox,macOS,İK,Uzman
U4803,Mail,2025-05-13 10:26:04,192.168.228.211,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4803,OTP,2025-05-23 13:35:41,192.168.228.211,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4803,SMS,2025-05-28 08:39:11,192.168.228.211,CRM,Safari,Windows 10,Satış,Takım Lideri
U4804,OTP,2025-05-02 14:05:47,192.168.165.164,CRM,Safari,macOS,Finans,Uzman
U4804,SMS,2025-05-19 07:03:52,172.24.119.136,CRM,Chrome,Windows 10,Finans,Uzman
U4804,SMS,2025-05-14 15:04:51,192.168.165.164,CRM,Chrome,Windows 10,Finans,Uzman
U4805,SMS,2025-05-23 16:45:20,192.168.49.70,CRM,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4805,SMS,2025-05-19 14:37:35,192.168.49.70,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4805,OTP,2025-05-04 04:30:49,192.168.198.116,CRM,Firefox,macOS,Bilgi İşlem,Yönetici
U4806,Mail,2025-05-07 23:34:05,192.168.197.150,CRM,Chrome,macOS,Satış,Yönetici
U4806,OTP,2025-05-12 13:02:09,192.168.5.38,HR System,Chrome,Windows 10,Satış,Yönetici
U4806,Mail,2025-05-07 15:57:18,192.168.5.38,HR System,Chrome,Windows 10,Satış,Yönetici
U4807,OTP,2025-05-02 02:26:33,172.17.123.220,HR System,Safari,Windows 10,Satış,Yönetici
U4807,SMS,2025-05-19 14:28:12,172.16.134.157,HR System,Edge,Linux,Satış,Yönetici
U4807,Mail,2025-05-10 16:12:35,172.16.134.157,HR System,Edge,Windows 10,Satış,Yönetici
U4808,SMS,2025-05-11 10:34:03,10.20.131.245,HR System,Edge,Linux,Finans,Stajyer
U4808,SMS,2025-05-15 08:25:23,10.20.131.245,HR System,Chrome,Linux,Finans,Stajyer
U4808,OTP,2025-05-06 10:13:36,10.20.131.245,CRM,Chrome,Windows 10,Finans,Stajyer
U4809,SMS,2025-05-21 09:02:31,192.168.196.6,CRM,Firefox,Windows 10,Finans,Yönetici
U4809,SMS,2025-05-04 11:06:05,192.168.196.6,HR System,Chrome,Linux,Finans,Yönetici
U4809,SMS,2025-05-26 08:09:21,192.168.196.6,HR System,Firefox,Windows 10,Finans,Yönetici
U4810,SMS,2025-05-23 18:01:25,192.168.39.7,CRM,Chrome,Linux,Satış,Uzman
U4810,SMS,2025-05-22 12:44:05,192.168.39.7,CRM,Edge,Windows 10,Satış,Uzman
U4810,OTP,2025-05-11 10:28:57,192.168.39.7,HR System,Edge,Windows 10,Satış,Uzman
U4811,SMS,2025-05-04 08:05:20,192.168.115.36,CRM,Safari,Windows 10,Satış,Stajyer
U4811,SMS,2025-05-19 18:43:43,192.168.115.36,HR System,Chrome,Windows 10,Satış,Stajyer
U4811,OTP,2025-05-15 15:06:48,192.168.115.36,CRM,Chrome,Windows 10,Satış,Stajyer
U4812,SMS,2025-05-08 18:01:58,192.168.229.99,CRM,Chrome,Linux,Finans,Yönetici
U4812,Mail,2025-05-07 12:43:39,192.168.229.99,CRM,Chrome,macOS,Finans,Yönetici
U4812,SMS,2025-05-12 09:00:17,192.168.229.99,CRM,Edge,Windows 10,Finans,Yönetici
U4813,SMS,2025-05-21 09:34:19,10.218.38.167,CRM,Safari,Linux,Finans,Takım Lideri
U4813,OTP,2025-05-20 13:56:39,10.218.38.167,HR System,Chrome,macOS,Finans,Takım Lideri
U4813,SMS,2025-05-11 13:43:36,10.218.38.167,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4814,SMS,2025-05-21 17:36:00,192.168.62.100,HR System,Safari,Linux,İK,Stajyer
U4814,SMS,2025-05-18 16:03:04,192.168.62.100,HR System,Chrome,Windows 10,İK,Stajyer
U4814,SMS,2025-05-09 11:30:32,192.168.62.100,CRM,Firefox,Linux,İK,Stajyer
U4815,OTP,2025-05-12 12:37:44,10.246.195.184,CRM,Chrome,Windows 10,Satış,Yönetici
U4815,SMS,2025-05-28 14:48:54,10.246.195.184,HR System,Chrome,Windows 10,Satış,Yönetici
U4815,SMS,2025-05-03 13:53:00,10.246.195.184,HR System,Chrome,Windows 10,Satış,Yönetici
U4816,OTP,2025-05-18 04:06:29,10.73.36.2,CRM,Chrome,Linux,İK,Uzman
U4816,OTP,2025-05-23 10:42:36,10.91.189.248,CRM,Firefox,Windows 10,İK,Uzman
U4816,OTP,2025-05-24 09:04:00,10.91.189.248,CRM,Firefox,macOS,İK,Uzman
U4817,Mail,2025-05-25 11:00:40,10.184.38.44,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4817,SMS,2025-05-04 10:56:57,10.184.38.44,HR System,Chrome,macOS,Bilgi İşlem,Yönetici
U4817,OTP,2025-05-10 17:59:00,10.184.38.44,HR System,Safari,Linux,Bilgi İşlem,Yönetici
U4818,SMS,2025-05-18 17:35:50,192.168.226.139,CRM,Chrome,Windows 10,İK,Yönetici
U4818,SMS,2025-05-10 17:49:27,192.168.226.139,CRM,Chrome,macOS,İK,Yönetici
U4818,OTP,2025-05-06 14:42:51,192.168.226.139,CRM,Chrome,Windows 10,İK,Yönetici
U4819,SMS,2025-05-01 12:29:29,172.20.87.123,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4819,SMS,2025-05-27 09:51:22,172.20.87.123,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4819,SMS,2025-05-26 10:06:41,172.20.87.123,CRM,Chrome,Linux,Satış,Takım Lideri
U4820,SMS,2025-05-19 08:43:23,172.24.40.224,CRM,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4820,SMS,2025-05-11 11:34:23,172.24.40.224,CRM,Firefox,macOS,Bilgi İşlem,Stajyer
U4820,Mail,2025-05-23 17:47:29,172.24.40.224,CRM,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4821,SMS,2025-05-16 13:58:15,10.210.41.58,CRM,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4821,SMS,2025-05-19 17:09:32,10.210.41.58,CRM,Edge,Windows 10,Bilgi İşlem,Takım Lideri
U4821,SMS,2025-05-22 12:55:03,10.210.41.58,CRM,Chrome,macOS,Bilgi İşlem,Takım Lideri
U4822,SMS,2025-05-07 08:11:35,172.18.223.148,CRM,Firefox,macOS,Satış,Takım Lideri
U4822,SMS,2025-05-05 03:08:42,10.128.174.221,HR System,Chrome,macOS,Satış,Takım Lideri
U4822,SMS,2025-05-21 12:31:17,172.18.223.148,CRM,Safari,macOS,Satış,Takım Lideri
U4823,OTP,2025-05-20 14:23:36,172.19.149.170,CRM,Firefox,macOS,Bilgi İşlem,Takım Lideri
U4823,SMS,2025-05-21 08:08:02,172.19.149.170,CRM,Chrome,macOS,Bilgi İşlem,Takım Lideri
U4823,SMS,2025-05-05 10:14:54,172.19.149.170,HR System,Chrome,macOS,Bilgi İşlem,Takım Lideri
U4824,SMS,2025-05-07 11:23:45,192.168.21.202,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4824,SMS,2025-05-13 08:26:16,192.168.21.202,CRM,Chrome,macOS,Satış,Takım Lideri
U4824,SMS,2025-05-15 11:59:53,192.168.21.202,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4825,SMS,2025-05-21 09:43:01,192.168.104.246,CRM,Chrome,macOS,Satış,Uzman
U4825,SMS,2025-05-16 18:47:04,192.168.104.246,CRM,Edge,Windows 10,Satış,Uzman
U4825,SMS,2025-05-26 16:13:07,192.168.104.246,CRM,Edge,macOS,Satış,Uzman
U4826,SMS,2025-05-06 17:24:25,192.168.134.100,CRM,Edge,Windows 10,Finans,Takım Lideri
U4826,SMS,2025-05-01 09:26:31,192.168.134.100,HR System,Chrome,macOS,Finans,Takım Lideri
U4826,SMS,2025-05-13 14:53:58,192.168.134.100,CRM,Chrome,macOS,Finans,Takım Lideri
U4827,SMS,2025-05-13 17:32:51,172.17.148.21,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4827,SMS,2025-05-02 12:19:41,172.17.148.21,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4827,OTP,2025-05-07 12:38:49,172.17.148.21,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4828,SMS,2025-05-28 15:12:08,10.180.87.173,CRM,Chrome,macOS,İK,Uzman
U4828,SMS,2025-05-09 09:18:09,10.180.87.173,HR System,Firefox,Linux,İK,Uzman
U4828,SMS,2025-05-23 13:41:35,10.180.87.173,CRM,Chrome,Windows 10,İK,Uzman
U4829,OTP,2025-05-04 17:43:39,10.162.47.145,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4829,SMS,2025-05-23 12:58:52,10.162.47.145,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4829,OTP,2025-05-05 13:51:15,10.162.47.145,HR System,Safari,Linux,Bilgi İşlem,Stajyer
U4830,SMS,2025-05-18 18:03:23,192.168.154.96,CRM,Chrome,Windows 10,Satış,Yönetici
U4830,SMS,2025-05-08 08:51:44,192.168.154.96,HR System,Edge,Windows 10,Satış,Yönetici
U4830,SMS,2025-05-24 14:01:23,192.168.154.96,HR System,Firefox,Windows 10,Satış,Yönetici
U4831,SMS,2025-05-13 13:50:29,172.27.138.62,HR System,Firefox,Linux,Finans,Stajyer
U4831,Mail,2025-05-12 18:21:12,172.27.138.62,HR System,Chrome,Windows 10,Finans,Stajyer
U4831,SMS,2025-05-24 12:25:24,172.27.138.62,HR System,Safari,Windows 10,Finans,Stajyer
U4832,SMS,2025-05-11 10:05:11,172.23.51.151,CRM,Chrome,Linux,Satış,Yönetici
U4832,Mail,2025-05-27 17:21:59,172.23.51.151,HR System,Chrome,macOS,Satış,Yönetici
U4832,SMS,2025-05-20 10:48:25,172.23.51.151,HR System,Chrome,Windows 10,Satış,Yönetici
U4833,SMS,2025-05-08 09:54:59,10.111.142.17,HR System,Chrome,Windows 10,İK,Uzman
U4833,SMS,2025-05-06 17:07:17,10.111.142.17,HR System,Chrome,Windows 10,İK,Uzman
U4833,SMS,2025-05-19 12:41:34,10.111.142.17,CRM,Safari,macOS,İK,Uzman
U4834,SMS,2025-05-26 12:13:45,192.168.206.219,HR System,Chrome,macOS,Finans,Yönetici
U4834,Mail,2025-05-22 11:06:58,192.168.206.219,CRM,Chrome,Windows 10,Finans,Yönetici
U4834,SMS,2025-05-27 09:31:33,192.168.206.219,CRM,Chrome,Windows 10,Finans,Yönetici
U4835,SMS,2025-05-18 09:58:59,172.19.183.116,CRM,Chrome,macOS,Finans,Stajyer
U4835,SMS,2025-05-06 18:17:47,172.19.183.116,HR System,Chrome,macOS,Finans,Stajyer
U4835,SMS,2025-05-16 18:56:43,172.19.183.116,HR System,Chrome,Linux,Finans,Stajyer
U4836,SMS,2025-05-27 13:56:47,10.200.139.132,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4836,SMS,2025-05-11 14:25:43,10.200.139.132,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4836,Mail,2025-05-02 00:41:52,172.29.38.121,HR System,Firefox,macOS,Bilgi İşlem,Stajyer
U4837,SMS,2025-05-17 13:20:41,10.4.15.173,CRM,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4837,OTP,2025-05-06 15:54:43,10.4.15.173,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4837,SMS,2025-05-04 18:54:12,10.4.15.173,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4838,SMS,2025-05-21 14:33:51,172.22.137.99,HR System,Safari,Linux,Bilgi İşlem,Uzman
U4838,SMS,2025-05-13 11:07:12,172.22.137.99,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4838,SMS,2025-05-24 06:11:58,172.20.192.246,CRM,Safari,Windows 10,Bilgi İşlem,Uzman
U4839,OTP,2025-05-27 13:39:22,172.18.255.193,CRM,Safari,Windows 10,Finans,Uzman
U4839,OTP,2025-05-25 10:40:44,172.18.255.193,CRM,Firefox,Windows 10,Finans,Uzman
U4839,SMS,2025-05-06 16:38:38,172.18.255.193,HR System,Edge,Windows 10,Finans,Uzman
U4840,SMS,2025-05-14 11:08:14,10.129.108.207,HR System,Safari,Windows 10,Satış,Yönetici
U4840,Mail,2025-05-18 09:58:03,10.129.108.207,CRM,Chrome,Windows 10,Satış,Yönetici
U4840,SMS,2025-05-25 15:50:07,10.129.108.207,CRM,Edge,Windows 10,Satış,Yönetici
U4841,SMS,2025-05-05 08:31:07,10.199.237.168,HR System,Firefox,Linux,Bilgi İşlem,Takım Lideri
U4841,SMS,2025-05-18 16:14:57,10.199.237.168,CRM,Firefox,Linux,Bilgi İşlem,Takım Lideri
U4841,SMS,2025-05-27 15:42:50,10.199.237.168,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4842,SMS,2025-05-25 11:20:28,10.238.73.63,CRM,Chrome,Linux,İK,Stajyer
U4842,Mail,2025-05-05 11:44:09,10.238.73.63,CRM,Firefox,macOS,İK,Stajyer
U4842,Mail,2025-05-12 04:16:09,192.168.179.212,CRM,Firefox,Windows 10,İK,Stajyer
U4843,OTP,2025-05-27 08:24:11,172.20.101.146,HR System,Chrome,Windows 10,Finans,Stajyer
U4843,OTP,2025-05-21 14:15:53,172.20.101.146,HR System,Edge,Windows 10,Finans,Stajyer
U4843,SMS,2025-05-02 18:07:34,172.20.101.146,HR System,Chrome,macOS,Finans,Stajyer
U4844,SMS,2025-05-28 18:20:14,192.168.96.71,HR System,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4844,SMS,2025-05-22 05:09:00,10.1.212.190,CRM,Safari,Windows 10,Bilgi İşlem,Stajyer
U4844,OTP,2025-05-17 14:42:03,192.168.96.71,HR System,Chrome,macOS,Bilgi İşlem,Stajyer
U4845,SMS,2025-05-24 14:04:20,192.168.112.216,HR System,Chrome,Windows 10,İK,Yönetici
U4845,Mail,2025-05-06 17:04:51,192.168.112.216,CRM,Chrome,Windows 10,İK,Yönetici
U4845,OTP,2025-05-19 12:04:04,192.168.112.216,HR System,Chrome,Windows 10,İK,Yönetici
U4846,SMS,2025-05-11 17:13:37,10.31.208.64,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4846,SMS,2025-05-26 15:51:00,10.31.208.64,HR System,Chrome,Linux,Bilgi İşlem,Stajyer
U4846,OTP,2025-05-20 18:00:04,10.31.208.64,HR System,Chrome,macOS,Bilgi İşlem,Stajyer
U4847,SMS,2025-05-19 12:04:12,10.107.89.233,HR System,Safari,Windows 10,Bilgi İşlem,Uzman
U4847,SMS,2025-05-21 15:34:36,10.107.89.233,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4847,SMS,2025-05-14 11:04:10,10.107.89.233,HR System,Chrome,macOS,Bilgi İşlem,Uzman
U4848,OTP,2025-05-22 15:41:24,10.35.146.49,HR System,Safari,Windows 10,Satış,Uzman
U4848,SMS,2025-05-16 16:34:39,10.35.146.49,HR System,Chrome,macOS,Satış,Uzman
U4848,Mail,2025-05-19 03:40:43,10.140.101.162,HR System,Firefox,Windows 10,Satış,Uzman
U4849,Mail,2025-05-01 13:19:12,10.252.27.66,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4849,SMS,2025-05-19 08:10:07,10.252.27.66,CRM,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4849,Mail,2025-05-19 06:17:18,172.31.12.50,HR System,Edge,macOS,Bilgi İşlem,Stajyer
U4850,SMS,2025-05-18 08:08:26,10.38.86.158,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4850,SMS,2025-05-10 14:31:25,10.38.86.158,HR System,Safari,macOS,Bilgi İşlem,Takım Lideri
U4850,SMS,2025-05-07 09:26:52,10.38.86.158,HR System,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4851,SMS,2025-05-08 08:01:26,192.168.172.169,CRM,Chrome,Windows 10,Finans,Yönetici
U4851,OTP,2025-05-19 22:24:17,172.19.138.158,CRM,Safari,macOS,Finans,Yönetici
U4851,SMS,2025-05-21 09:07:56,192.168.172.169,HR System,Chrome,Windows 10,Finans,Yönetici
U4852,SMS,2025-05-12 11:03:44,172.24.142.148,CRM,Chrome,Windows 10,Satış,Yönetici
U4852,SMS,2025-05-15 10:33:10,172.24.142.148,CRM,Chrome,Windows 10,Satış,Yönetici
U4852,OTP,2025-05-20 01:54:20,192.168.88.1,HR System,Safari,macOS,Satış,Yönetici
U4853,Mail,2025-05-10 18:27:15,10.48.11.115,HR System,Edge,Linux,Finans,Stajyer
U4853,OTP,2025-05-10 12:47:14,10.48.11.115,CRM,Firefox,Windows 10,Finans,Stajyer
U4853,SMS,2025-05-20 09:25:36,10.48.11.115,CRM,Edge,Linux,Finans,Stajyer
U4854,Mail,2025-05-08 20:28:18,192.168.118.101,HR System,Safari,macOS,Finans,Yönetici
U4854,Mail,2025-05-22 00:33:48,192.168.155.128,CRM,Firefox,Windows 10,Finans,Yönetici
U4854,SMS,2025-05-17 08:37:21,192.168.68.175,HR System,Firefox,Windows 10,Finans,Yönetici
U4855,Mail,2025-05-01 11:10:06,10.11.65.225,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4855,SMS,2025-05-25 09:55:30,10.11.65.225,HR System,Chrome,macOS,Finans,Takım Lideri
U4855,OTP,2025-05-21 13:12:18,10.11.65.225,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4856,SMS,2025-05-02 08:15:00,10.155.164.29,HR System,Edge,Windows 10,Satış,Uzman
U4856,SMS,2025-05-20 09:09:46,10.155.164.29,CRM,Edge,Windows 10,Satış,Uzman
U4856,SMS,2025-05-25 13:06:08,10.155.164.29,HR System,Chrome,Windows 10,Satış,Uzman
U4857,SMS,2025-05-11 11:21:37,192.168.249.237,HR System,Safari,Windows 10,Finans,Stajyer
U4857,SMS,2025-05-19 14:51:05,192.168.249.237,CRM,Chrome,Windows 10,Finans,Stajyer
U4857,SMS,2025-05-23 12:12:16,192.168.249.237,HR System,Chrome,Windows 10,Finans,Stajyer
U4858,SMS,2025-05-06 11:18:56,172.21.225.104,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4858,SMS,2025-05-08 10:02:54,172.21.225.104,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4858,SMS,2025-05-01 11:41:06,172.21.225.104,HR System,Firefox,Windows 10,Finans,Takım Lideri
U4859,SMS,2025-05-21 08:35:50,192.168.100.170,CRM,Chrome,Windows 10,İK,Takım Lideri
U4859,SMS,2025-05-26 17:03:09,192.168.100.170,HR System,Chrome,Windows 10,İK,Takım Lideri
U4859,SMS,2025-05-02 15:16:12,192.168.100.170,HR System,Chrome,Windows 10,İK,Takım Lideri
U4860,SMS,2025-05-18 10:10:52,10.87.203.13,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4860,OTP,2025-05-24 15:48:21,10.87.203.13,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4860,SMS,2025-05-08 10:39:50,10.87.203.13,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4861,SMS,2025-05-08 11:56:00,172.16.137.77,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
